   r (kpc/h)    Vrot   N(i)  Vrot(measured)   %error        Vcirc       Vc%error       vphirms/vphirm_th Vr_rms/Vr_rms_th   Vz_rms/Vz_rms_th  
   12.95000    0.00000    0.00000    0.00000        NaN  103.73313    0.00000    0.00033    0.00017    0.00062
   12.95280    0.00000    0.00000    0.00000        NaN  103.72187    0.00000    0.00033    0.00017    0.00062
   12.95560    0.00000    0.00000    0.00000        NaN  103.71056   -0.01148    0.00033    0.00017    0.00062
   12.95840    0.00000    0.00000    0.00000        NaN  103.69924    0.00000    0.00033    0.00017    0.00062
   12.96120    0.00000    0.00000    0.00000        NaN  103.68794    0.00000    0.00033    0.00017    0.00062
   12.96400    0.00000    0.00000    0.00000        NaN  103.67665   -0.01149    0.00034    0.00017    0.00063
   12.96680    0.00000    0.00000    0.00000        NaN  103.66537    0.01149    0.00034    0.00017    0.00063
   12.96960    0.00000    0.00000    0.00000        NaN  103.65407    0.00000    0.00034    0.00017    0.00063
   12.97240    0.00000    0.00000    0.00000        NaN  103.64280   -0.01150    0.00034    0.00017    0.00063
   12.97520    0.00000    0.00000    0.00000        NaN  103.63145    0.00000    0.00034    0.00017    0.00063
   12.97800    0.00000    0.00000    0.00000        NaN  103.62019    0.00000    0.00034    0.00017    0.00063
   12.98080    0.00000    0.00000    0.00000        NaN  103.60886    0.00000    0.00034    0.00017    0.00063
   12.98360    0.00000    0.00000    0.00000        NaN  103.59760    0.00000    0.00034    0.00017    0.00063
   12.98640    0.00000    0.00000    0.00000        NaN  103.58635    0.00000    0.00034    0.00017    0.00063
   12.98920    0.00000    0.00000    0.00000        NaN  103.57504    0.00000    0.00034    0.00017    0.00063
   12.99200    0.00000    0.00000    0.00000        NaN  103.56372    0.00000    0.00034    0.00017    0.00063
   12.99480    0.00000    0.00000    0.00000        NaN  103.55247    0.01152    0.00034    0.00017    0.00063
   12.99760    0.00000    0.00000    0.00000        NaN  103.54119    0.00000    0.00034    0.00017    0.00063
   13.00040    0.00000    0.00000    0.00000        NaN  103.52988    0.00000    0.00034    0.00017    0.00063
   13.00320    0.00000    0.00000    0.00000        NaN  103.51862    0.00000    0.00034    0.00017    0.00063
   13.00600    0.00000    0.00000    0.00000        NaN  103.50732    0.00000    0.00034    0.00017    0.00063
   13.00880    0.00000    0.00000    0.00000        NaN  103.49606    0.00000    0.00034    0.00017    0.00063
   13.01160    0.00000    0.00000    0.00000        NaN  103.48479    0.00000    0.00034    0.00017    0.00063
   13.01440    0.00000    0.00000    0.00000        NaN  103.47347    0.00000    0.00034    0.00017    0.00063
   13.01720    0.00000    0.00000    0.00000        NaN  103.46224    0.00000    0.00034    0.00017    0.00063
   13.02000    0.00000    0.00000    0.00000        NaN  103.45090    0.00000    0.00034    0.00017    0.00063
   13.02280    0.00000    0.00000    0.00000        NaN  103.43970    0.00000    0.00034    0.00017    0.00063
   13.02560    0.00000    0.00000    0.00000        NaN  103.42839    0.00000    0.00034    0.00017    0.00063
   13.02840    0.00000    0.00000    0.00000        NaN  103.41711    0.00000    0.00034    0.00017    0.00063
   13.03120    0.00000    0.00000    0.00000        NaN  103.40587    0.00000    0.00034    0.00017    0.00063
   13.03400    0.00000    0.00000    0.00000        NaN  103.39463    0.00000    0.00034    0.00017    0.00063
   13.03680    0.00000    0.00000    0.00000        NaN  103.38335   -0.01155    0.00034    0.00017    0.00063
   13.03960    0.00000    0.00000    0.00000        NaN  103.37212   -0.01156    0.00034    0.00017    0.00063
   13.04240    0.00000    0.00000    0.00000        NaN  103.36078   -0.01156    0.00034    0.00017    0.00063
   13.04520    0.00000    0.00000    0.00000        NaN  103.34951    0.00000    0.00034    0.00017    0.00063
   13.04800    0.00000    0.00000    0.00000        NaN  103.33827    0.00000    0.00034    0.00017    0.00063
   13.05080    0.00000    0.00000    0.00000        NaN  103.32699    0.00000    0.00034    0.00017    0.00063
   13.05360    0.00000    0.00000    0.00000        NaN  103.31580    0.00000    0.00034    0.00017    0.00064
   13.05640    0.00000    0.00000    0.00000        NaN  103.30449    0.00000    0.00034    0.00017    0.00064
   13.05920    0.00000    0.00000    0.00000        NaN  103.29321   -0.01157    0.00034    0.00017    0.00064
   13.06200    0.00000    0.00000    0.00000        NaN  103.28198    0.00000    0.00034    0.00017    0.00064
   13.06480    0.00000    0.00000    0.00000        NaN  103.27075    0.00000    0.00034    0.00017    0.00064
   13.06760    0.00000    0.00000    0.00000        NaN  103.25950    0.00000    0.00034    0.00017    0.00064
   13.07040    0.00000    0.00000    0.00000        NaN  103.24821    0.00000    0.00034    0.00017    0.00064
   13.07320    0.00000    0.00000    0.00000        NaN  103.23699    0.00000    0.00034    0.00017    0.00064
   13.07600    0.00000    0.00000    0.00000        NaN  103.22573    0.01159    0.00034    0.00017    0.00064
   13.07880    0.00000    0.00000    0.00000        NaN  103.21449    0.00000    0.00034    0.00017    0.00064
   13.08160    0.00000    0.00000    0.00000        NaN  103.20324    0.00000    0.00034    0.00017    0.00064
   13.08440    0.00000    0.00000    0.00000        NaN  103.19197    0.01160    0.00034    0.00017    0.00064
   13.08720    0.00000    0.00000    0.00000        NaN  103.18074    0.00000    0.00035    0.00017    0.00064
   13.09000    0.00000    0.00000    0.00000        NaN  103.16951    0.00000    0.00035    0.00017    0.00064
   13.09280    0.00000    0.00000    0.00000        NaN  103.15831    0.00000    0.00035    0.00017    0.00064
   13.09560    0.00000    0.00000    0.00000        NaN  103.14703    0.00000    0.00035    0.00017    0.00064
   13.09840    0.00000    0.00000    0.00000        NaN  103.13581    0.00000    0.00035    0.00017    0.00064
   13.10120    0.00000    0.00000    0.00000        NaN  103.12457    0.01161    0.00035    0.00017    0.00064
   13.10400    0.00000    0.00000    0.00000        NaN  103.11334    0.00000    0.00035    0.00017    0.00064
   13.10680    0.00000    0.00000    0.00000        NaN  103.10213    0.00000    0.00035    0.00017    0.00064
   13.10960    0.00000    0.00000    0.00000        NaN  103.09090    0.00000    0.00035    0.00017    0.00064
   13.11240    0.00000    0.00000    0.00000        NaN  103.07964   -0.01162    0.00035    0.00017    0.00064
   13.11520    0.00000    0.00000    0.00000        NaN  103.06841    0.00000    0.00035    0.00017    0.00064
   13.11800    0.00000    0.00000    0.00000        NaN  103.05717    0.00000    0.00035    0.00017    0.00064
   13.12080    0.00000    0.00000    0.00000        NaN  103.04595    0.01163    0.00035    0.00017    0.00064
   13.12360    0.00000    0.00000    0.00000        NaN  103.03479    0.01163    0.00035    0.00017    0.00064
   13.12640    0.00000    0.00000    0.00000        NaN  103.02353    0.00000    0.00035    0.00017    0.00064
   13.12920    0.00000    0.00000    0.00000        NaN  103.01230    0.00000    0.00035    0.00017    0.00064
   13.13200    0.00000    0.00000    0.00000        NaN  103.00108    0.00000    0.00035    0.00017    0.00064
   13.13480    0.00000    0.00000    0.00000        NaN  102.98988    0.00000    0.00035    0.00017    0.00064
   13.13760    0.00000    0.00000    0.00000        NaN  102.97864    0.00000    0.00035    0.00017    0.00064
   13.14040    0.00000    0.00000    0.00000        NaN  102.96744    0.00000    0.00035    0.00017    0.00065
   13.14320    0.00000    0.00000    0.00000        NaN  102.95623    0.00000    0.00035    0.00017    0.00065
   13.14600    0.00000    0.00000    0.00000        NaN  102.94500    0.00000    0.00035    0.00017    0.00065
   13.14880    0.00000    0.00000    0.00000        NaN  102.93381    0.00000    0.00035    0.00017    0.00065
   13.15160    0.00000    0.00000    0.00000        NaN  102.92255    0.00000    0.00035    0.00017    0.00065
   13.15440    0.00000    0.00000    0.00000        NaN  102.91137   -0.01166    0.00035    0.00017    0.00065
   13.15720    0.00000    0.00000    0.00000        NaN  102.90019    0.00000    0.00035    0.00017    0.00065
   13.16000    0.00000    0.00000    0.00000        NaN  102.88895    0.00000    0.00035    0.00017    0.00065
   13.16280    0.00000    0.00000    0.00000        NaN  102.87770    0.00000    0.00035    0.00017    0.00065
   13.16560    0.00000    0.00000    0.00000        NaN  102.86652    0.00000    0.00035    0.00017    0.00065
   13.16840    0.00000    0.00000    0.00000        NaN  102.85530   -0.01167    0.00035    0.00017    0.00065
   13.17120    0.00000    0.00000    0.00000        NaN  102.84415    0.01168    0.00035    0.00017    0.00065
   13.17400    0.00000    0.00000    0.00000        NaN  102.83292    0.00000    0.00035    0.00017    0.00065
   13.17680    0.00000    0.00000    0.00000        NaN  102.82176    0.00000    0.00035    0.00017    0.00065
   13.17960    0.00000    0.00000    0.00000        NaN  102.81055    0.01168    0.00035    0.00017    0.00065
   13.18240    0.00000    0.00000    0.00000        NaN  102.79933    0.01169    0.00035    0.00017    0.00065
   13.18520    0.00000    0.00000    0.00000        NaN  102.78814   -0.01169    0.00035    0.00017    0.00065
   13.18800    0.00000    0.00000    0.00000        NaN  102.77697    0.01169    0.00035    0.00017    0.00065
   13.19080    0.00000    0.00000    0.00000        NaN  102.76577   -0.01169    0.00035    0.00017    0.00065
   13.19360    0.00000    0.00000    0.00000        NaN  102.75453    0.00000    0.00035    0.00017    0.00065
   13.19640    0.00000    0.00000    0.00000        NaN  102.74335    0.00000    0.00035    0.00017    0.00065
   13.19920    0.00000    0.00000    0.00000        NaN  102.73222    0.00000    0.00035    0.00017    0.00065
   13.20200    0.00000    0.00000    0.00000        NaN  102.72097    0.00000    0.00035    0.00018    0.00065
   13.20480    0.00000    0.00000    0.00000        NaN  102.70981    0.00000    0.00036    0.00018    0.00065
   13.20760    0.00000    0.00000    0.00000        NaN  102.69863    0.00000    0.00036    0.00018    0.00065
   13.21040    0.00000    0.00000    0.00000        NaN  102.68748   -0.01171    0.00036    0.00018    0.00065
   13.21320    0.00000    0.00000    0.00000        NaN  102.67633    0.00000    0.00036    0.00018    0.00065
   13.21600    0.00000    0.00000    0.00000        NaN  102.66515   -0.01172    0.00036    0.00018    0.00065
   13.21880    0.00000    0.00000    0.00000        NaN  102.65396    0.00000    0.00036    0.00018    0.00065
   13.22160    0.00000    0.00000    0.00000        NaN  102.64275    0.00000    0.00036    0.00018    0.00065
   13.22440    0.00000    0.00000    0.00000        NaN  102.63152    0.00000    0.00036    0.00018    0.00065
   13.22720    0.00000    0.00000    0.00000        NaN  102.62036    0.00000    0.00036    0.00018    0.00066
   13.23000    0.00000    0.00000    0.00000        NaN  102.60926    0.00000    0.00036    0.00018    0.00066
   13.23280    0.00000    0.00000    0.00000        NaN  102.59806    0.01173    0.00036    0.00018    0.00066
   13.23560    0.00000    0.00000    0.00000        NaN  102.58694   -0.01173    0.00036    0.00018    0.00066
   13.23840    0.00000    0.00000    0.00000        NaN  102.57574    0.00000    0.00036    0.00018    0.00066
   13.24120    0.00000    0.00000    0.00000        NaN  102.56454    0.01174    0.00036    0.00018    0.00066
   13.24400    0.00000    0.00000    0.00000        NaN  102.55338    0.00000    0.00036    0.00018    0.00066
   13.24680    0.00000    0.00000    0.00000        NaN  102.54222    0.00000    0.00036    0.00018    0.00066
   13.24960    0.00000    0.00000    0.00000        NaN  102.53108    0.00000    0.00036    0.00018    0.00066
   13.25240    0.00000    0.00000    0.00000        NaN  102.51990    0.00000    0.00036    0.00018    0.00066
   13.25520    0.00000    0.00000    0.00000        NaN  102.50876    0.00000    0.00036    0.00018    0.00066
   13.25800    0.00000    0.00000    0.00000        NaN  102.49756    0.00000    0.00036    0.00018    0.00066
   13.26080    0.00000    0.00000    0.00000        NaN  102.48642    0.01176    0.00036    0.00018    0.00066
   13.26360    0.00000    0.00000    0.00000        NaN  102.47526    0.00000    0.00036    0.00018    0.00066
   13.26640    0.00000    0.00000    0.00000        NaN  102.46412    0.00000    0.00036    0.00018    0.00066
   13.26920    0.00000    0.00000    0.00000        NaN  102.45294    0.00000    0.00036    0.00018    0.00066
   13.27200    0.00000    0.00000    0.00000        NaN  102.44180    0.00000    0.00036    0.00018    0.00066
   13.27480    0.00000    0.00000    0.00000        NaN  102.43066    0.00000    0.00036    0.00018    0.00066
   13.27760    0.00000    0.00000    0.00000        NaN  102.41958    0.00000    0.00036    0.00018    0.00066
   13.28040    0.00000    0.00000    0.00000        NaN  102.40836    0.01178    0.00036    0.00018    0.00066
   13.28320    0.00000    0.00000    0.00000        NaN  102.39720    0.00000    0.00036    0.00018    0.00066
   13.28600    0.00000    0.00000    0.00000        NaN  102.38606   -0.01178    0.00036    0.00018    0.00066
   13.28880    0.00000    0.00000    0.00000        NaN  102.37494    0.01178    0.00036    0.00018    0.00066
   13.29160    0.00000    0.00000    0.00000        NaN  102.36387    0.00000    0.00036    0.00018    0.00066
   13.29440    0.00000    0.00000    0.00000        NaN  102.35266    0.00000    0.00036    0.00018    0.00066
   13.29720    0.00000    0.00000    0.00000        NaN  102.34155    0.00000    0.00036    0.00018    0.00066
   13.30000    0.00000    0.00000    0.00000        NaN  102.33041    0.00000    0.00036    0.00018    0.00066
   13.30280    0.00000    0.00000    0.00000        NaN  102.31921    0.00000    0.00036    0.00018    0.00066
   13.30560    0.00000    0.00000    0.00000        NaN  102.30811    0.00000    0.00036    0.00018    0.00066
   13.30840    0.00000    0.00000    0.00000        NaN  102.29702    0.00000    0.00036    0.00018    0.00066
